"Point","X","Y","Z"
"299","89.3414","88.5859","0"
"300","90.7042","87.4173","0"
"301","92.0669","86.2487","0"
"302","93.4297","85.08","0"
"303","94.7925","83.9114","0"
"304","96.1391","82.7256","0"
"305","97.389","81.437","0"
"306","98.6388","80.1483","0"
"307","99.8886","78.8596","0"
"308","101.1385","77.5709","0"
"309","102.3883","76.2822","0"
"310","103.6381","74.9935","0"
"311","104.888","73.7048","0"
"312","106.0185","72.3106","0"
"313","107.1448","70.9127","0"
"314","108.2711","69.5147","0"
"315","109.3974","68.1168","0"
"316","110.5237","66.7188","0"
"317","111.65","65.3209","0"
"318","112.7763","63.9229","0"
"319","113.7984","62.4487","0"
"320","114.7911","60.9529","0"
"321","115.7838","59.4571","0"
"322","116.7765","57.9613","0"
"323","117.7692","56.4655","0"
"324","118.7619","54.9698","0"
"325","119.7546","53.474","0"
"326","120.6652","51.9291","0"
"327","121.5149","50.3477","0"
"328","122.3645","48.7662","0"
"329","123.2142","47.1848","0"
"330","124.0639","45.6034","0"
"331","124.9136","44.022","0"
"332","125.7632","42.4406","0"
"333","126.5624","40.835","0"
"334","127.2604","39.181","0"
"335","127.9583","37.5271","0"
"336","128.6563","35.8731","0"
"337","129.3542","34.2191","0"
"338","130.0522","32.5651","0"
"339","130.7501","30.9111","0"
"340","131.4416","29.2547","0"
"341","131.9801","27.5422","0"
"342","132.5186","25.8296","0"
"343","133.0571","24.1171","0"
"344","133.5956","22.4045","0"
"345","134.1341","20.692","0"
"346","134.6726","18.9795","0"
"347","135.2111","17.2669","0"
"348","135.6373","15.5248","0"
"349","136.0099","13.7687","0"
"350","136.3825","12.0126","0"
"351","136.7552","10.2565","0"
"352","137.1278","8.5004","0"
"353","137.5004","6.7442","0"
"354","137.873","4.9881","0"
"355","138.2146","3.2267","0"
"356","138.4454","1.4464","0"
"357","138.6762","-0.3339","0"
"358","138.9071","-2.1143","0"
"359","139.1379","-3.8946","0"
"360","139.3427","-5.6772","0"
"361","139.4293","-7.4703","0"
"362","139.5159","-9.2635","0"
"363","139.6025","-11.0566","0"
"364","139.6891","-12.8497","0"
"365","139.7757","-14.6428","0"
"366","139.8623","-16.436","0"
"367","139.9489","-18.2291","0"
"368","139.9489","-20.0222","0"
"369","139.8623","-21.8154","0"
"370","139.7757","-23.6085","0"
"371","139.6891","-25.4016","0"
"372","139.6025","-27.1947","0"
"373","139.5159","-28.9879","0"
"374","139.4293","-30.781","0"
"375","139.3427","-32.5741","0"
"376","139.1146","-34.3535","0"
"377","138.8553","-36.1299","0"
"378","138.596","-37.9063","0"
"379","138.3368","-39.6827","0"
"380","138.0775","-41.4591","0"
"381","137.8182","-43.2355","0"
"382","137.5589","-45.0119","0"
"383","137.2517","-46.7789","0"
"384","136.8231","-48.5223","0"
"385","136.3946","-50.2656","0"
"386","135.966","-52.0089","0"
"387","135.5375","-53.7522","0"
"388","135.109","-55.4955","0"
"389","134.6804","-57.2389","0"
"390","134.2519","-58.9822","0"
"391","133.6824","-60.6836","0"
"392","133.0899","-62.3783","0"
"393","132.4975","-64.0729","0"
"394","131.9051","-65.7676","0"
"395","131.3126","-67.4622","0"
"396","130.7202","-69.1569","0"
"397","130.1277","-70.8515","0"
"398","129.4532","-72.513","0"
"399","128.7038","-74.1443","0"
"400","127.9543","-75.7756","0"
"401","127.2049","-77.4069","0"
"402","126.4555","-79.0382","0"
"403","125.706","-80.6696","0"
"404","124.9566","-82.3009","0"
"405","124.17","-83.9129","0"
"406","123.2716","-85.4672","0"
"407","122.3732","-87.0215","0"
"408","121.4749","-88.5757","0"
"409","120.5765","-90.13","0"
"410","119.6782","-91.6843","0"
"411","118.7798","-93.2386","0"
"412","117.8784","-94.7909","0"
"413","116.8401","-96.2553","0"
"414","115.8017","-97.7198","0"
"415","114.7634","-99.1843","0"
"416","113.7251","-100.6488","0"
"417","112.6868","-102.1133","0"
"418","111.6485","-103.5778","0"
"419","110.6102","-105.0423","0"
"420","109.4645","-106.4229","0"
"421","108.2959","-107.7857","0"
"422","107.1272","-109.1484","0"
"423","105.9586","-110.5112","0"
"424","104.79","-111.874","0"
"425","103.6214","-113.2368","0"
"426","102.4528","-114.5995","0"
"427","101.207","-115.8897","0"
"428","99.9183","-117.1395","0"
"429","98.6296","-118.3894","0"
"430","97.3409","-119.6392","0"
"431","96.0522","-120.889","0"
"432","94.7635","-122.1389","0"
"433","93.4748","-123.3887","0"
"434","92.1353","-124.581","0"
"435","90.7373","-125.7073","0"
"436","89.3394","-126.8336","0"
"437","87.9414","-127.9599","0"
"438","86.5435","-129.0862","0"
"439","85.1455","-130.2125","0"
"440","83.7476","-131.3388","0"
"441","82.3222","-132.4277","0"
"442","80.8264","-133.4204","0"
"443","79.3307","-134.4131","0"
"444","77.8349","-135.4058","0"
"445","76.3391","-136.3985","0"
"446","74.8433","-137.3912","0"
"447","73.3475","-138.3839","0"
"448","71.8454","-139.366","0"
"449","70.264","-140.2157","0"
