"Point","X","Y","Z"
"494","-47.6873","-37.7089","0"
"495","-48.16","-37.5432","0"
"496","-48.6213","-37.3495","0"
"497","-49.0757","-37.1388","0"
"498","-49.518","-36.9051","0"
"499","-49.9511","-36.6535","0"
"500","-50.3705","-36.3807","0"
"501","-50.7781","-36.0896","0"
"502","-51.1718","-35.7807","0"
"503","-51.5532","-35.456","0"
"504","-51.9083","-35.103","0"
"505","-52.2609","-34.7474","0"
"506","-52.5834","-34.3644","0"
"507","-52.9019","-33.9778","0"
"508","-53.1901","-33.5685","0"
"509","-53.4722","-33.1547","0"
"510","-53.7228","-32.7215","0"
"511","-53.9634","-32.2822","0"
"512","-54.194","-31.8381","0"
"513","-54.3893","-31.3769","0"
"514","-54.5847","-30.9157","0"
"515","-54.7535","-30.4447","0"
"516","-54.9049","-29.9673","0"
"517","-55.0563","-29.4899","0"
"518","-55.1683","-29.0019","0"
"519","-55.2749","-28.5125","0"
"520","-55.3815","-28.0231","0"
"521","-55.4643","-27.5297","0"
"522","-55.5267","-27.0327","0"
"523","-55.5892","-26.5358","0"
"524","-55.6516","-26.0388","0"
"525","-55.6722","-25.5384","0"
"526","-55.6925","-25.0379","0"
"527","-55.7128","-24.5375","0"
"528","-55.7331","-24.037","0"
"529","-55.7401","-23.5363","0"
"530","-55.7401","-23.0355","0"
"531","-55.7401","-22.5346","0"
"532","-55.7401","-22.0337","0"
"533","-55.7401","-21.5329","0"
"534","-55.7401","-21.032","0"
"535","-55.7401","-20.5311","0"
"536","-55.7401","-20.0303","0"
"537","-55.7401","-19.5294","0"
"538","-55.7401","-19.0286","0"
"539","-55.7401","-18.5277","0"
"540","-55.7401","-18.0268","0"
"541","-55.7401","-17.526","0"
"542","-55.7401","-17.0251","0"
"543","-55.7401","-16.5243","0"
"544","-55.7401","-16.0234","0"
"545","-55.7401","-15.5225","0"
"546","-55.7401","-15.0217","0"
"547","-55.7401","-14.5208","0"
"548","-55.7401","-14.02","0"
"549","-55.7401","-13.5191","0"
"550","-55.7401","-13.0182","0"
"551","-55.7401","-12.5174","0"
"552","-55.7401","-12.0165","0"
"553","-55.7401","-11.5156","0"
"554","-55.7401","-11.0148","0"
