"Point","X","Y","Z"
"295","-78.7521","17.8081","0"
"296","-79.0272","17.9468","0"
"297","-79.3023","18.0856","0"
"298","-79.5774","18.2244","0"
"299","-79.8525","18.3631","0"
"300","-80.1276","18.5019","0"
"301","-80.4043","18.6372","0"
"302","-80.6909","18.7502","0"
"303","-80.9776","18.8632","0"
"304","-81.2642","18.9761","0"
"305","-81.5509","19.0891","0"
"306","-81.8376","19.2021","0"
"307","-82.1242","19.3151","0"
"308","-82.4109","19.4281","0"
"309","-82.7048","19.5198","0"
"310","-83.0006","19.6061","0"
"311","-83.2964","19.6925","0"
"312","-83.5921","19.7788","0"
"313","-83.8879","19.8652","0"
"314","-84.1837","19.9516","0"
"315","-84.4794","20.0379","0"
"316","-84.7763","20.1198","0"
"317","-85.0786","20.1795","0"
"318","-85.3808","20.2393","0"
"319","-85.6831","20.299","0"
"320","-85.9854","20.3587","0"
"321","-86.2877","20.4185","0"
"322","-86.5899","20.4782","0"
"323","-86.8922","20.538","0"
"324","-87.1945","20.5977","0"
"325","-87.4974","20.6532","0"
"326","-87.8036","20.6871","0"
"327","-88.1099","20.721","0"
"328","-88.4161","20.7549","0"
"329","-88.7224","20.7888","0"
"330","-89.0286","20.8227","0"
"331","-89.3349","20.8566","0"
"332","-89.6411","20.8905","0"
"333","-89.9474","20.9244","0"
"334","-90.2536","20.9583","0"
"335","-90.561","20.9773","0"
"336","-90.8689","20.988","0"
"337","-91.1768","20.9986","0"
"338","-91.4848","21.0093","0"
"339","-91.7927","21.0199","0"
"340","-92.1006","21.0306","0"
"341","-92.4086","21.0412","0"
"342","-92.7165","21.0519","0"
"343","-93.0244","21.0625","0"
"344","-93.3324","21.0732","0"
"345","-93.6404","21.0781","0"
"346","-93.9485","21.0781","0"
"347","-94.2567","21.0781","0"
"348","-94.5648","21.0781","0"
"349","-94.8729","21.0781","0"
"350","-95.181","21.0781","0"
"351","-95.4891","21.0781","0"
"352","-95.7972","21.0781","0"
"353","-96.1054","21.0781","0"
"354","-96.4135","21.0781","0"
"355","-96.7216","21.0781","0"
"356","-97.0297","21.0781","0"
"357","-97.3378","21.0781","0"
"358","-97.646","21.0781","0"
"359","-97.9541","21.0781","0"
"360","-98.2622","21.0781","0"
"361","-98.5703","21.0781","0"
"362","-98.8784","21.0781","0"
"363","-99.1866","21.0781","0"
"364","-99.4947","21.0781","0"
"365","-99.8028","21.0781","0"
"366","-100.1109","21.0781","0"
"367","-100.419","21.0781","0"
"368","-100.7272","21.0781","0"
"369","-101.0353","21.0781","0"
"370","-101.3434","21.0781","0"
"371","-101.6515","21.0781","0"
"372","-101.9596","21.0781","0"
"373","-102.2677","21.0781","0"
"374","-102.5759","21.0781","0"
"375","-102.884","21.0781","0"
"376","-103.1921","21.0781","0"
"377","-103.5002","21.0781","0"
"378","-103.8083","21.0781","0"
"379","-104.1165","21.0781","0"
"380","-104.4246","21.0781","0"
"381","-104.7327","21.0781","0"
"382","-105.0408","21.0781","0"
"383","-105.3489","21.0781","0"
"384","-105.6571","21.0781","0"
"385","-105.9652","21.0781","0"
"386","-106.2733","21.0781","0"
"387","-106.5814","21.0781","0"
"388","-106.8895","21.0781","0"
"389","-107.1977","21.0781","0"
"390","-107.5058","21.0781","0"
"391","-107.8139","21.0781","0"
"392","-108.122","21.0781","0"
"393","-108.4301","21.0781","0"
"394","-108.7383","21.0781","0"
"395","-109.0464","21.0781","0"
"396","-109.3545","21.0781","0"
"397","-109.6626","21.0781","0"
"398","-109.9707","21.0781","0"
"399","-110.2788","21.0781","0"
"400","-110.403","20.8941","0"
"401","-110.403","20.586","0"
"402","-110.403","20.2779","0"
"403","-110.403","19.9697","0"
"404","-110.403","19.6616","0"
"405","-110.403","19.3535","0"
"406","-110.403","19.0454","0"
"407","-110.403","18.7373","0"
"408","-110.403","18.4292","0"
"409","-110.403","18.121","0"
"410","-110.403","17.8129","0"
"411","-110.403","17.5048","0"
"412","-110.403","17.1967","0"
"413","-110.403","16.8886","0"
"414","-110.403","16.5804","0"
"415","-110.403","16.2723","0"
"416","-110.403","15.9642","0"
"417","-110.403","15.6561","0"
"418","-110.403","15.348","0"
"419","-110.403","15.0398","0"
"420","-110.403","14.7317","0"
"421","-110.403","14.4236","0"
"422","-110.403","14.1155","0"
"423","-110.403","13.8074","0"
"424","-110.403","13.4992","0"
"425","-110.403","13.1911","0"
"426","-110.403","12.883","0"
