"Point","X","Y","Z"
"301","-52.8348","-54.5659","0"
"302","-53.2938","-54.7006","0"
"303","-53.7527","-54.8352","0"
"304","-54.2117","-54.9698","0"
"305","-54.671","-55.1028","0"
"306","-55.1401","-55.196","0"
"307","-55.6093","-55.2891","0"
"308","-56.0784","-55.3822","0"
"309","-56.5475","-55.4753","0"
"310","-57.0171","-55.5659","0"
"311","-57.4923","-55.6198","0"
"312","-57.9675","-55.6738","0"
"313","-58.4428","-55.7277","0"
"314","-58.918","-55.7817","0"
"315","-59.394","-55.8252","0"
"316","-59.872","-55.8429","0"
"317","-60.3499","-55.8605","0"
"318","-60.8279","-55.8782","0"
"319","-61.3059","-55.8958","0"
"320","-61.7838","-55.9135","0"
"321","-62.2617","-55.8974","0"
"322","-62.7395","-55.8764","0"
"323","-63.2173","-55.8554","0"
"324","-63.6951","-55.8344","0"
"325","-64.173","-55.8134","0"
"326","-64.6508","-55.7924","0"
"327","-65.1258","-55.7397","0"
"328","-65.5998","-55.6758","0"
"329","-66.0738","-55.6119","0"
"330","-66.5478","-55.548","0"
"331","-67.0218","-55.4841","0"
"332","-67.4919","-55.3991","0"
"333","-67.9579","-55.2913","0"
"334","-68.4239","-55.1836","0"
"335","-68.8899","-55.0758","0"
"336","-69.3559","-54.968","0"
"337","-69.8167","-54.8417","0"
"338","-70.2704","-54.6905","0"
"339","-70.7241","-54.5392","0"
"340","-71.1779","-54.388","0"
"341","-71.6307","-54.2342","0"
"342","-72.0694","-54.0439","0"
"343","-72.5082","-53.8536","0"
"344","-72.947","-53.6632","0"
"345","-73.3801","-53.4612","0"
"346","-73.8014","-53.2346","0"
"347","-74.2226","-53.0081","0"
"348","-74.6438","-52.7815","0"
"349","-75.0509","-52.5314","0"
"350","-75.4495","-52.2671","0"
"351","-75.8481","-52.0027","0"
"352","-76.2467","-51.7383","0"
"353","-76.6334","-51.4578","0"
"354","-77.0052","-51.1569","0"
"355","-77.377","-50.856","0"
"356","-77.7488","-50.5552","0"
"357","-78.0972","-50.2279","0"
"358","-78.4406","-49.895","0"
"359","-78.784","-49.5621","0"
"360","-79.1209","-49.223","0"
"361","-79.4334","-48.8609","0"
"362","-79.7458","-48.4988","0"
"363","-80.0583","-48.1367","0"
"364","-80.3505","-47.7587","0"
"365","-80.6278","-47.369","0"
"366","-80.9051","-46.9793","0"
"367","-81.1825","-46.5896","0"
"368","-81.4478","-46.1921","0"
"369","-81.6915","-45.7806","0"
"370","-81.9351","-45.369","0"
"371","-82.1749","-44.9553","0"
"372","-82.3873","-44.5268","0"
"373","-82.5997","-44.0983","0"
"374","-82.8122","-43.6698","0"
"375","-83.0143","-43.2367","0"
"376","-83.1862","-42.7904","0"
"377","-83.3581","-42.344","0"
"378","-83.53","-41.8977","0"
"379","-83.7019","-41.4514","0"
"380","-83.8731","-41.0048","0"
"381","-84.0014","-40.5441","0"
"382","-84.1297","-40.0833","0"
"383","-84.2581","-39.6226","0"
"384","-84.3864","-39.1618","0"
"385","-84.5147","-38.7011","0"
"386","-84.643","-38.2403","0"
"387","-84.7345","-37.7711","0"
"388","-84.8192","-37.3004","0"
"389","-84.904","-36.8297","0"
"390","-84.9888","-36.359","0"
"391","-85.0736","-35.8883","0"
"392","-85.1584","-35.4176","0"
"393","-85.2432","-34.9469","0"
"394","-85.306","-34.4731","0"
"395","-85.3524","-33.9971","0"
"396","-85.3988","-33.521","0"
"397","-85.4452","-33.045","0"
"398","-85.4916","-32.569","0"
"399","-85.538","-32.093","0"
"400","-85.5844","-31.6169","0"
"401","-85.6159","-31.1399","0"
"402","-85.6304","-30.6619","0"
"403","-85.6448","-30.1838","0"
"404","-85.6592","-29.7057","0"
"405","-85.6737","-29.2277","0"
"406","-85.6881","-28.7496","0"
"407","-85.7025","-28.2715","0"
"408","-85.717","-27.7935","0"
"409","-85.7017","-27.3156","0"
"410","-85.6812","-26.8377","0"
"411","-85.6607","-26.3599","0"
"412","-85.6402","-25.882","0"
"413","-85.6197","-25.4042","0"
"414","-85.5992","-24.9263","0"
"415","-85.5787","-24.4485","0"
"416","-85.5582","-23.9706","0"
"417","-85.5378","-23.4928","0"
"418","-85.5173","-23.0149","0"
"419","-85.4822","-22.5384","0"
"420","-85.4181","-22.0644","0"
"421","-85.3541","-21.5904","0"
"422","-85.29","-21.1165","0"
"423","-85.226","-20.6425","0"
"424","-85.1619","-20.1685","0"
"425","-85.0979","-19.6945","0"
"426","-85.0338","-19.2205","0"
"427","-84.9656","-18.7473","0"
"428","-84.8587","-18.2811","0"
"429","-84.7517","-17.815","0"
"430","-84.6448","-17.3488","0"
"431","-84.5378","-16.8826","0"
"432","-84.4309","-16.4164","0"
"433","-84.3239","-15.9503","0"
"434","-84.1902","-15.4914","0"
"435","-84.0463","-15.0352","0"
"436","-83.9023","-14.5791","0"
"437","-83.7584","-14.123","0"
"438","-83.5981","-13.6727","0"
"439","-83.4214","-13.2283","0"
"440","-83.2447","-12.7838","0"
"441","-83.068","-12.3394","0"
"442","-82.8742","-11.9026","0"
"443","-82.6594","-11.4753","0"
"444","-82.4446","-11.0479","0"
"445","-82.2298","-10.6206","0"
"446","-82.0136","-10.194","0"
"447","-81.7603","-9.7883","0"
"448","-81.507","-9.3826","0"
"449","-81.2536","-8.9769","0"
"450","-81.0003","-8.5713","0"
"451","-80.7182","-8.1856","0"
